date,CR Land(1109.HK),COLI(0688.HK),Longfor Group(0960.HK),China Vanke(2202.HK),China Jinmao(0817.HK),Greentown China(3900.HK),Yuexiu Property(0123.HK),Sunac China(1918.HK),Hopson Development(0754.HK),Country Garden(2007.HK),Logan Group(3380.HK),Poly Property(0119.HK),Agile Group(3383.HK),Powerlong(1238.HK),R&F Properties(2777.HK),CIFI Holdings(0884.HK),Shimao Group(0813.HK),Sino-Ocean Group(3377.HK),Kaisa Group(1638.HK),KWG Group(1813.HK)
2024-10-08 00:00:00+08:00,23.87352180480957,14.169458389282227,12.394085884094238,7.489999771118164,1.1678261756896973,8.418778419494629,6.007019519805908,2.3399999141693115,4.239999771118164,0.48500001430511475,0.9900000095367432,1.7173805236816406,1.0499999523162842,0.6299999952316284,1.6299999952316284,0.4350000023841858,1.6200000047683716,0.35499998927116394,0.3199999928474426,0.5899999737739563
2024-10-09 00:00:00+08:00,23.229534149169922,13.584567070007324,12.01096248626709,6.849999904632568,1.0795031785964966,8.061149597167969,5.687896728515625,2.25,3.8399999141693115,0.48500001430511475,0.9399999976158142,1.6203533411026,1.059999942779541,0.5600000023841858,1.6799999475479126,0.41499999165534973,1.6699999570846558,0.33500000834465027,0.28999999165534973,0.4950000047683716
2024-10-10 00:00:00+08:00,23.643526077270508,14.01851749420166,12.815523147583008,7.309999942779541,1.099130392074585,8.370450019836426,5.922545433044434,2.640000104904175,3.9800000190734863,0.48500001430511475,0.949999988079071,1.6688669919967651,1.1100000143051147,0.6600000262260437,1.7599999904632568,0.4300000071525574,1.7200000286102295,0.35499998927116394,0.3100000023841858,0.5299999713897705
2024-10-14 00:00:00+08:00,25.02349853515625,14.792084693908691,12.930461883544922,7.179999828338623,1.0795031785964966,8.844066619873047,6.240878582000732,2.5,3.8499999046325684,0.48500001430511475,0.9200000166893005,1.6785697937011719,1.0299999713897705,0.6600000262260437,1.6799999475479126,0.4350000023841858,1.600000023841858,0.35499998927116394,0.29499998688697815,0.550000011920929
2024-10-15 00:00:00+08:00,24.011518478393555,14.056252479553223,12.279149055480957,6.710000038146973,1.0402483940124512,8.73774528503418,5.9893083572387695,2.200000047683716,3.5899999141693115,0.48500001430511475,0.8700000047683716,1.6009479761123657,0.9300000071525574,0.5899999737739563,1.5,0.3799999952316284,1.4700000286102295,0.32499998807907104,0.25999999046325684,0.4950000047683716
2024-10-16 00:00:00+08:00,24.609508514404297,14.584542274475098,13.236960411071777,7.980000019073486,1.1285713911056519,9.163033485412598,6.3473124504089355,3.0799999237060547,3.9200000762939453,0.48500001430511475,1.0800000429153442,1.7076778411865234,1.0399999618530273,0.6800000071525574,1.9900000095367432,0.44999998807907104,1.7200000286102295,0.3799999952316284,0.36000001430511475,0.5799999833106995
2024-10-17 00:00:00+08:00,23.183536529541016,13.62230110168457,11.417119026184082,6.619999885559082,0.9813664555549622,8.467106819152832,5.766765594482422,2.240000009536743,3.5999999046325684,0.48500001430511475,0.949999988079071,1.562137246131897,0.8700000047683716,0.5899999737739563,1.5499999523162842,0.3799999952316284,1.3700000047683716,0.3149999976158142,0.2849999964237213,0.5
2024-10-18 00:00:00+08:00,24.103517532348633,13.961915969848633,11.896024703979492,6.909999847412109,1.0500621795654297,8.728078842163086,5.969956874847412,2.4100000858306885,3.75,0.48500001430511475,1.0,1.6203533411026,0.9300000071525574,0.6200000047683716,1.649999976158142,0.38999998569488525,1.4600000381469727,0.3199999928474426,0.28999999165534973,0.5199999809265137
2024-10-21 00:00:00+08:00,24.287513732910156,14.32039737701416,11.838555335998535,6.809999942779541,1.0598758459091187,8.921391487121582,5.940929412841797,2.450000047683716,3.5999999046325684,0.48500001430511475,1.0,1.6106507778167725,0.9100000262260437,0.6100000143051147,1.5800000429153442,0.3799999952316284,1.3700000047683716,0.3149999976158142,0.2750000059604645,0.5199999809265137
2024-10-22 00:00:00+08:00,24.149517059326172,14.433602333068848,12.01096248626709,7.019999980926514,1.0696895122528076,9.008382797241211,6.028011798858643,2.5,3.5799999237060547,0.48500001430511475,1.0099999904632568,1.6397589445114136,0.8899999856948853,0.6100000143051147,1.5700000524520874,0.38499999046325684,1.3799999952316284,0.3149999976158142,0.27000001072883606,0.5099999904632568
2024-10-23 00:00:00+08:00,24.103517532348633,14.339264869689941,12.183367729187012,7.230000019073486,1.0598758459091187,9.172698974609375,6.086066246032715,2.4700000286102295,3.5299999713897705,0.48500001430511475,1.0099999904632568,1.6397589445114136,0.8700000047683716,0.6000000238418579,1.5299999713897705,0.36500000953674316,1.190000057220459,0.30000001192092896,0.27000001072883606,0.5099999904632568
2024-10-24 00:00:00+08:00,23.27553367614746,13.980782508850098,11.74277400970459,7.070000171661377,1.0402483940124512,9.018048286437988,5.853847980499268,2.319999933242798,3.4600000381469727,0.48500001430511475,1.0,1.6009479761123657,0.8299999833106995,0.5799999833106995,1.440000057220459,0.3499999940395355,1.2000000476837158,0.2849999964237213,0.25999999046325684,0.48500001430511475
2024-10-25 00:00:00+08:00,23.137535095214844,13.773241996765137,11.646992683410645,7.079999923706055,1.0402483940124512,9.308018684387207,5.853847980499268,2.3299999237060547,3.4000000953674316,0.48500001430511475,1.0,1.6300561428070068,0.8399999737739563,0.6000000238418579,1.4500000476837158,0.3449999988079071,1.1699999570846558,0.28999999165534973,0.27000001072883606,0.47999998927116394
2024-10-28 00:00:00+08:00,23.643526077270508,14.339264869689941,12.202524185180664,7.480000019073486,1.089316725730896,9.95561695098877,6.028011798858643,2.5199999809265137,3.5,0.48500001430511475,1.059999942779541,1.6785697937011719,0.9300000071525574,0.6100000143051147,1.5499999523162842,0.39500001072883606,1.2699999809265137,0.3199999928474426,0.29499998688697815,0.5099999904632568
2024-10-29 00:00:00+08:00,23.27553367614746,13.886446952819824,12.01096248626709,7.260000228881836,1.0696895122528076,9.820297241210938,5.91190242767334,2.4600000381469727,3.4000000953674316,0.48500001430511475,1.0299999713897705,1.6300561428070068,0.9399999976158142,0.6000000238418579,1.5,0.375,1.2699999809265137,0.32499998807907104,0.29499998688697815,0.4950000047683716
